key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,PDF.files,X..,title2
rayyan-322868286,A Fully Automated Approach to Requirement Extraction from Design Documents - 2021 IEEE AEROSPACE CONFERENCE (AEROCONF 2021),2021,NA,,,1095-323X,NA,NA,,"Wein, Shira and Briggs, Paul",,English,IEEE,"345 E 47TH ST, NEW YORK, NY 10017 USA","Design documents are intended to outline the goals of a system or project, which are utilized in the creation of specific software requirements. At the NASA Jet Propulsion Laboratory, California Institute of Technology, Functional Design Description (FDD) documents describe the scope of the project and reflect the design and implementation of the system. The specifications in the document are not explicitly written as requirements, though these guidelines must be reflected in the official software requirements. In this work we present a fully automatic approach to extracting software requirements from design documents as well as comparing the extracted requirements to those that exist in the official software requirement database. We do this through (1) sentence extraction from the design document, (2) the incorporation of coreferent text, and (3) aligning the extracted text to the official software requirements. Via natural language processing and information retrieval techniques, our system results in an automated process that ensures that the specifications in the design document result in official software requirements. We find that extraction of imperatives results in a recall rate of 0.73 and the TF-IDF cosine similarity metric is shown to be a useful and successful way to compare requirements. Though there has been recent work investigating the usefulness of natural language processing techniques in requirement engineering, this has not been made use of in the aerospace industry. Aerospace requirement engineering is a field particularly ripe for this type of innovation because these techniques can both automate some of needlessly manual work and contribute to aerospace safety practices by identifying issues that a human may miss. We present the first fully automated approach that extracts requirements from a design document and compares them to a database, and use these findings as encouragement for future work that makes use of natural language processing techniques in aerospace requirement engineering.","IEEE Aerospace Conference (AeroConf), ELECTR NETWORK, MAR 06-13, 2021",10.1109/AERO50100.2021.9438170,,NA,,NA,NA,a fully automated approach to requirement extraction from design documents 2021 ieee aerospace conference aeroconf 2021
rayyan-322868288,Can increased incidence of deep vein thrombosis (DVT) be used as a marker of quality of care in the absence of standardized screening? The potential effect of surveillance bias on reported DVT rates after trauma - Discussion,2007,11,,JOURNAL OF TRAUMA-INJURY INFECTION AND CRITICAL CARE,0022-5282,63,5,1135-1137,"Sing, Ronald and Haut, Elliott R. and Harrington, David T. and Schuerer, Douglas J. E.",,English,LIPPINCOTT WILLIAMS \& WILKINS,"530 WALNUT ST, PHILADELPHIA, PA 19106-3621 USA",,,,,NA,,NA,NA,can increased incidence of deep vein thrombosis dvt be used as a marker of quality of care in the absence of standardized screening the potential effect of surveillance bias on reported dvt rates after trauma discussion
rayyan-322868290,BFI screen guides 100 British documentaries,2007,10,,SIGHT AND SOUND,0037-4806,17,10,91,{[}Anonymous],,English,BRITISH FILM INST,"21 STEPHEN STREET, LONDON W1P 1PL, ENGLAND",,,,,NA,,NA,NA,bfi screen guides 100 british documentaries
rayyan-322868292,An Approach to Named Entity Extraction from Mongolian Historical Documents - 2015 INTERNATIONAL CONFERENCE ON CULTURE AND COMPUTING (CULTURE COMPUTING),2015,NA,,,,NA,NA,205-206,"Batjargal, Biligsaikhan and Khaltarkhuu, Garmaabazar and Maeda, Akira",,English,IEEE,"345 E 47TH ST, NEW YORK, NY 10017 USA","In this poster, we demonstrate a named entity extraction method for digitized ancient Mongolian documents by using the features of characters' appearance in a word. Named entities such as personal names and place names will be extracted by employing Support Vector Machine that aims to reduce the labor-intensive analysis on historical text. The preliminary results of our experiment show that the proposed method has gained 0.6993, 0.5679 and 0.6268 of precision, recall and F-measure, respectively.","International Conference on Culture and Computing (Culture Computing), Kyoto, JAPAN, OCT 17-19, 2015",10.1109/Culture.and.Computing.2015.41,historical documents; traditional Mongolian script; digital humanities; machine learning; support...,NA,,NA,NA,an approach to named entity extraction from mongolian historical documents 2015 international conference on culture and computing culture computing
rayyan-322868293,A Hermeneutic Approach for Conducting Literature Reviews and Literature Searches,2014,NA,,COMMUNICATIONS OF THE ASSOCIATION FOR INFORMATION SYSTEMS,1529-3181,34,NA,257-286,"Boell, Sebastian K. and Cecez-Kecmanovic, Dubravka",,English,ASSOC INFORMATION SYSTEMS,"GEORGIA STATE UNIV, 35 BROAD STREET, STE 916-917, ATLANTA, GA 30303 USA","The quality and success of scholarly work depends in large measure on the quality of the literature review process. This paper advances conceptual understanding of the literature review process and extends earlier guidelines on literature reviews. It proposes a hermeneutic framework that integrates the analysis and interpretation of literature and the search for literature. This hermeneutic framework describes the literature review process as fundamentally a process of developing understanding that is iterative in nature. Using the hermeneutic circle it describes the literature review process as being constituted by literature searching, classifying and mapping, critical assessment, and argument development. The hermeneutic approach emphasizes continuous engagement with and gradual development of a body of literature during which increased understanding and insights are developed. The paper contributes to better understanding of the literature review process and provides guidelines to assist researchers in conducting high quality reviews. Approaches for efficient searching are included in an Appendix.",,,literature review; hermeneutics; research methods; conducting literature reviews; literature sear...,NA,,NA,NA,a hermeneutic approach for conducting literature reviews and literature searches
rayyan-322868294,"Comparative observational studies in therapeutic research - Approach to the development of guidelines for research and reporting - Proceedings of the symposium in Ruttihubelbad, Switzerland, 24-27 August 2003 - Introduction and overview",2004,NA,,FORSCHENDE KOMPLEMENTARMEDIZIN UND KLASSISCHE NATURHEILKUNDE,1424-7364,11,1,01-Feb,"Ziegler, R",,English,KARGER,"ALLSCHWILERSTRASSE 10, CH-4009 BASEL, SWITZERLAND",,,10.1159/000080567,,NA,,NA,NA,comparative observational studies in therapeutic research approach to the development of guidelines for research and reporting proceedings of the symposium in ruttihubelbad switzerland 2427 august 2003 introduction and overview
rayyan-322868298,The importance of the Biological Variation Data Critical Appraisal Checklist when designing experimental studies on biological variation. Comparison of two papers reporting biological variation results for S100-β and neuron-specific enolase proteins,2019,3,,BIOCHIMICA CLINICA,0393-0564,43,1,59-66,"Cajano, Giulia and Guerra, Elena and Locatelli, Massimo and Ceriotti, Ferruccio and Diaz-Garzon Marco, Jorge and Fernandez-Calle, Pilar and Minchinela, Joana and Aarsand, Aasne K. and Bartlett, W. and Aslan, Berna and Boned, Beatriz and Corte, Zoraida and Coskun, Abdurrahman and Gonzalez-Lao, Elisabet and Jonker, Niels and Marques-Garcia, Fernando and Perich, Carmen and Ricos, Carmen and Simon, Margarita and Sandberg, Sverre and Carobene, Anna and Med, European Federat Clin Chem Lab and Database, Task Grp Biol Variation",,Italian,ITALIAN SOC CLINICAL BIOCHEMISTRY,"VIA C FARINI, 81, MILAN, 20159, ITALY","The Biological Variation Data Critical Appraisal Checklist (BIVAC) has been designed to evaluate biological variation (BV) studies and the reliability of the associated BV estimates. To illustrate its utility, two studies delivering within-subject BV (CVI) data for S100-beta protein and neuron-specific enolase (NSE), markers typically used for melanoma and neuroendocrine tumors, respectively, were appraised using BIVAC. Data from the European Biological Variation Study (EuBIVAS) and the recently published Johnson et al. study (ref n 11) were scored using the 14 BIVAC quality items (QI), with alternatives A, B, C and/or D to verify whether the elements required to obtain reliable BV data, were present and appropriately documented. Grade A indicates compliance with all the QIs and D indicates non compliance. The sizes of the confidence interval (CI) around the CVI estimates were also compared. Johnson's study received a BIVAC grade C, EuBIVAS a grade A. EuBIVAS is a large scale study, with 1609 and 1728 results for NSE and S100-beta, respectively. In Johnson's study, only 40 results were available. The EuBIVAS CVI estimates {[}NSE, 10.9\% (10.3-11.5); S100-beta, 10.2\% (9.6-10.7)] were clearly lower than Johnson's CV(I)s {[}NSE, 22.1\% (9.9-34.3); S100-beta, 18.9\% (8.5-29.4)]. The overlapping CI between the two estimates are caused by Johnson's CI being about 20 times larger than the corresponding EuBIVAS CI. It is likely that studies that do not comply with all BIVAC QI deliver less reliable, and possibly too high, CVI estimates. Adherence to the BIVAC ensures safe clinical application of BV estimates.",,10.19186/BC\_2019.001,,NA,,NA,NA,the importance of the biological variation data critical appraisal checklist when designing experimental studies on biological variation comparison of two papers reporting biological variation results for s100β and neuronspecific enolase proteins
rayyan-322868299,Evidence report: The medical treatment of ocular myasthenia (an evidence-based review) - Report of the Quality Standards Subcommittee of the American Academy of Neurology,2007,6,,NEUROLOGY,0028-3878,68,24,2144-2149,"Benatar, Michael and Kaminski, Henry J.",,English,LIPPINCOTT WILLIAMS \& WILKINS,"TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, PA 19103 USA","Objective: To perform a systematic review of the relevant literature and to provide evidence-based guidelines for the medical treatment of ocular myasthenia. Methods: Medline, EMBASE, and the Cochrane Neuromuscular Disease Group Register were searched for articles of possible relevance to the medical treatment of ocular myasthenia. The titles and abstracts of all articles, as well as the full texts of all potentially relevant manuscripts, were read by both reviewers. Experts in the field were also contacted to identify other published or unpublished literature. All articles were evaluated using predefined criteria to evaluate their methodologic quality. Data from these articles were extracted to address two questions: 1) Are there any effective treatments for symptoms of ocular myasthenia? 2) Are there any treatments that reduce the risk of progression from ocular to generalized myasthenia gravis (MG)? Results: A single randomized controlled trial compared the efficacy of intranasal neostigmine to placebo for the treatment of ocular symptoms. Methodologic limitations of this study preclude any firm conclusions. A second randomized controlled trial compared the efficacy of corticotropin with placebo, but outcome was reported in terms of a quantification of the range of eye movements. For this reason, the results of the second study could not be used to address the issues of improvement in ocular symptoms or the risk of progression to generalized MG. This review did not identify any randomized controlled trials addressing the risk of progression to generalized MG but did identify five observational studies reporting the effects of corticosteroids on progression to generalized MG, two of which also reported the effects of azathioprine. Recommendations: The absence of high-quality evidence means that it is not possible to make any evidence-based recommendations regarding the effects of cholinesterase inhibitors, corticosteroids, or other immunosuppressive agents with respect to improvement of ocular symptoms. There is similarly an absence of evidence regarding the effects of cholinesterase inhibitors on the risk of progression to generalized myasthenia gravis (MG). Based on data from several observational studies, corticosteroids and azathioprine are of uncertain benefit in terms of their effect on the risk of progression to generalized MG.",,10.1212/01.wnl.0000263481.14289.90,,NA,,NA,NA,evidence report the medical treatment of ocular myasthenia an evidencebased review report of the quality standards subcommittee of the american academy of neurology
rayyan-322868302,"Comment on the report ``Significance of enhanced infiltration due to groundwater extraction on the disappearance of a headwater lagoon system:: Toluca Basin, Mexico{''} by D.L.!Rudolph, R.!Sultan, J.!Garfias, R.G.!McLaren.: Hydrogeology Journal (2006) 14(1-2):115-130",2007,6,,HYDROGEOLOGY JOURNAL,1431-2174,15,4,823-826,"MacMillan, Gordon James",,English,SPRINGER,"ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES",,,10.1007/s10040-006-0152-y,lagoon; groundwater supply; groundwater extraction; groundwater/surface-water relations,NA,,NA,NA,comment on the report ``significance of enhanced infiltration due to groundwater extraction on the disappearance of a headwater lagoon system toluca basin mexico by dlrudolph rsultan jgarfias rgmclaren hydrogeology journal 2006 1412115130
rayyan-322868304,"A guide to appropriately planning and conducting meta-analyses: part 2-effect size estimation, heterogeneity and analytic approaches",2023,5,,KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY,0942-2056,31,5,1629-1634,"Kunze, Kyle N. and Kay, Jeffrey and Pareek, Ayoosh and Dahmen, Jari and Nwachukwu, Benedict U. and Williams III, Riley J. and Karlsson, Jon and de Sa, Darren",,English,WILEY,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Meta-analyses by definition are a subtype of systematic review intended to quantitatively assess the strength of evidence present on an intervention or treatment. Such analyses may use individual-level data or aggregate data to produce a point estimate of an effect, also known as the combined effect, and measure precision of the calculated estimate. The current article will review several important considerations during the analytic phase of a meta-analysis, including selection of effect estimators, heterogeneity and various sub-types of meta-analytic approaches.",,10.1007/s00167-023-07328-9,Meta-analysis; Random effects; Fixed effects; Effect estimator; Heterogeneity; Statistic; Subtype...,NA,,NA,NA,a guide to appropriately planning and conducting metaanalyses part 2effect size estimation heterogeneity and analytic approaches
rayyan-322868305,Extracting the performance predictors of Enhanced Porosity Concretes from electrical conductivity spectra,2007,5,,CEMENT AND CONCRETE RESEARCH,0008-8846,37,5,796-804,"Neithalath, Narayanan",,English,PERGAMON-ELSEVIER SCIENCE LTD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","This paper discusses the application of an analytical model of the dielectric spectrum of Enhanced Porosity Concretes (EPC, or pervious concretes) to predict its porosity and effective conductivity. While porosity is the dominant material parameter that dictates the performance characteristics (acoustic absorption and hydraulic conductivity) of EPC, effective conductivity has been shown to be an important parameter in the non-destructive estimation of performance. The porosities of the EPC specimens were measured using a volumetric method and an image analysis method. The effective conductivities were calculated from the bulk resistances of the samples obtained from Nyquist plots. The fits of the model to the conductivity spectra were used to extract the values of porosity and effective conductivity. The measured and predicted values of porosities and effective conductivities show good correlation. The frequency dependence of the dielectric spectra as well as the advantages of using a conductivity spectrum as opposed to a dielectric constant spectrum is outlined. The need to use effective conductivity rather than conductivity at any frequency is also brought out. It is shown that a single electrical conductivity spectrum could be used to predict the parameters that best describe the performance characteristics of EPC. (C) 2007 Elsevier Ltd. All rights reserved.",,10.1016/j.cemconres.2007.02.018,electrical properties; permeability; porosity; conductivity spectra; acoustic absorption; enhance...,NA,,NA,NA,extracting the performance predictors of enhanced porosity concretes from electrical conductivity spectra
rayyan-322868308,Patient-Reported Outcome (PRO) Assessment in Multiple Myeloma (MM): a review of Cancer-Specific PROs according to food and drug administration (FDA) PRO guidance criteria,2014,10,,QUALITY OF LIFE RESEARCH,0962-9343,23,1,98,"McHorney, Colleen A. and Palsgrove, Andrew and Trivedi, Bhumi and Jones, William B. and Trask, Peter",,English,SPRINGER,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",,,,,NA,,NA,NA,patientreported outcome pro assessment in multiple myeloma mm a review of cancerspecific pros according to food and drug administration fda pro guidance criteria
rayyan-322868309,"Standardizing Assessment and Reporting of Adverse Effects in Rheumatology Clinical Trials II: the Rheumatology Common Toxicity Criteria v.2.0 (vol 34, pg 1401, 2007)",2014,11,,JOURNAL OF RHEUMATOLOGY,0315-162X,41,11,,"Woodworth, T. and Furst, D. E. and Alten, R. and Bingham, III, Clifton O. and Yocum, D. and Sloan, V",,English,J RHEUMATOL PUBL CO,"365 BLOOR ST E, STE 901, TORONTO, ONTARIO M4W 3L4, CANADA",,,10.3899/jrheum.071401.C1,,NA,,NA,NA,standardizing assessment and reporting of adverse effects in rheumatology clinical trials ii the rheumatology common toxicity criteria v20 vol 34 pg 1401 2007
rayyan-322868312,"CONSTRUCT VALIDITY, REPRODUCIBILITY AND FEASIBILITY OF THE PRO-THERMOMETER-5 ITEM (5T-PROS) IN THE EVALUATION OF THE HEALTH STATUS IN PATIENTS WITH RHEUMATOID ARTHRITIS, SPONDYLOARTHRITIS AND FIBROMYAL",2018,NA,,CLINICAL AND EXPERIMENTAL RHEUMATOLOGY,0392-856X,36,1,S76,"Salaffi, F. and Farah, S. and di Carlo, M. and Carotti, M.",,English,CLINICAL \& EXPER RHEUMATOLOGY,"VIA SANTA MARIA 31, 56126 PISA, ITALY",,,,Pro-Thermometer 5 Item; inflammatory rheumatic disease; fibromyalgia,NA,,NA,NA,construct validity reproducibility and feasibility of the prothermometer5 item 5tpros in the evaluation of the health status in patients with rheumatoid arthritis spondyloarthritis and fibromyal
rayyan-322868315,A topic modeled unsupervised approach to single document extractive text summarization,2022,6,,KNOWLEDGE-BASED SYSTEMS,0950-7051,246,NA,,"Srivastava, Ridam and Singh, Prabhav and Rana, K. P. S. and Kumar, Vineet",,English,ELSEVIER,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Automatic Text Summarization (ATS) is an essential field in natural language processing that attempts to condense large text documents so that users can assimilate information quickly. It finds uses in medical document summarization, review generation, and opinion mining. This work investigated an unsupervised extractive summarization approach that combined clustering with topic modeling to reduce topic bias. Latent Dirichlet Allocation was used for topic modeling, while K-Medoids clustering was employed for summary generation. The approach was evaluated on three datasets-Wikihow, CNN/DailyMail, and the DUC2002 Corpus. The Recall Oriented-Understudy for Gisting Evaluation (ROUGE) metrics were used for comparative analysis against recently reported techniques, specifically ROUGE-1 (R-1), ROUGE-2 (R-2), and ROUGE-L (R-L). The suggested framework offered scores of 34.80\%, 9.13\%, and 32.30\% on the Wikihow Dataset, 43.90\%, 19.01\%, and 41.50\% on the CNN/DailyMail Dataset, and 49.35\%, 31.53\%, and 41.72\% on the DUC2002 Corpus (R-1, R-2, R-L respectively). These reported metrics are found to be superior when compared to similar recent works. Further, execution time of the proposed method was also recorded and compared with counterparts, which established its superior speed. Based on these promising outcomes, it was concluded that an unsupervised extractive summarization approach with greater subtopic focus significantly improves over generic topic modeling semantic and deep learning approaches.",,10.1016/j.knosys.2022.108636,Automatic Text Summarization; Extractive summarization; Topic modeling; Clustering; K-Medoids; LDA,NA,,NA,NA,a topic modeled unsupervised approach to single document extractive text summarization
rayyan-322868317,Modern Approaches to Teacher Performance Assessment An Overview of Foreign Publications,2018,NA,,VOPROSY OBRAZOVANIYA-EDUCATIONAL STUDIES MOSCOW,1814-9545,NA,3,180-195,"Temnyatkina, Olga and Tokmeninova, Daria",,Russian,NATL RES UNIV HIGHER SCH ECONOMICS,"MYASNITSKAYA 20, MOSCOW, 101000, RUSSIA","The need to develop a national teacher growth system requires that the existing approaches to assessing the quality of teaching be analyzed. This article provides an overview of foreign publications devoted to the problem of teacher performance assessment. Two major approaches are described: assessing teacher performance through student achievement and formative assessment based on teacher observation and follow-up feedback. Foreign researchers believe that there is no reason to expect that student achievement will be in complete alignment with the size and quality of teacher effort, as too many factors beyond the teacher's control are in play. Some researchers suggest ways to increase the validity of using student attainment data in assessing teacher performance. Formative assessment of students is being gradually introduced into instruction processes, but formative assessment of teacher performance is only beginning to emerge in school practices. This article explores the methods and techniques of formative teacher assessment and presents the first findings on their opportunities and limitations. Most authors of the publications discussed here agree that the system of teacher performance assessment should be organized to foster the professional and personal development of teachers.",,10.17323/1814-9545-2018-3-180-195,school teachers; teacher assessment; formative assessment; feedback; professional growth,NA,,NA,NA,modern approaches to teacher performance assessment an overview of foreign publications
rayyan-322868319,"A segmentation-free approach for keyword search in historical typewritten documents - EIGHTH INTERNATIONAL CONFERENCE ON DOCUMENT ANALYSIS AND RECOGNITION, VOLS 1 AND 2, PROCEEDINGS",2005,NA,,,1520-5363,NA,NA,54-58,"Gatos, B and Konidaris, T and Ntzios, K and Pratikakis, I and Perantonis, SJ",,English,IEEE COMPUTER SOC,"10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1264 USA","In this paper, we propose a novel segmentation-free approach for keyword search in historical typewritten documents combining image preprocessing, synthetic data creation, word spotting and user's feedback technologies. Our aim is to search for keywords typed by the user in a large collection of digitized typewritten historical documents. The proposed method is based on: (i) image preprocessing for image binarization and enhancement, noisy border and frame removal, orientation and skew correction; (ii) creation of synthetic image words from keywords typed by the user; (iii) word segmentation using dynamic parameters; (iv) efficient feature extraction for each image word and (v) a retrieval procedure that is optimized by user's feedback. Experimental results prove the efficiency of the proposed approach.","8th International Conference on Document Analysis and Recognition (ICDAR 2005), Seoul, SOUTH KOREA, AUG 29-SEP 01, 2005",10.1109/ICDAR.2005.30,,NA,,NA,NA,a segmentationfree approach for keyword search in historical typewritten documents eighth international conference on document analysis and recognition vols 1 and 2 proceedings
rayyan-322868320,"RepoFromPaper: An Approach to Extract Software Code Implementations from Scientific Publications - NATURAL SCIENTIFIC LANGUAGE PROCESSING AND RESEARCH KNOWLEDGE GRAPHS, NSLP 2024",2024,NA,,,2945-9133,14770,NA,100-113,"Stankovski, Aleksandar and Garijo, Daniel",,English,SPRINGER INTERNATIONAL PUBLISHING AG,"GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND","An increasing amount of scientists link to their research software code implementations in their academic publications in order to support the reusability of their results. However, research papers usually contain many code links (e.g., from reused tools or existing competing efforts) making it challenging to automatically establish clear links between papers and their corresponding implementations. This paper presents RepoFromPaper, an approach for automatically extracting the main code implementation associated with a research paper, based on the context in which that link is mentioned. Our approach uses fine-tuned language models to retrieve the top candidate sentences where a code implementation may be found, and uses custom heuristics to link candidate sentences back to their corresponding URL (footnote, reference or full-text mention). We evaluated RepoFromPaper on 150 research papers, obtaining an F1 score of 0.94. We also run our approach on nearly 1800 papers from the CS.AI Arxiv category, discovering 604 paper-repository links and making them available to the community.","1st International Workshop on Natural Scientific Language Processing and Research Knowledge Graphs (NSLP), Hersonissos, GREECE, MAY 27, 2024",10.1007/978-3-031-65794-8\_7,Information extraction; Research Software; Software repository; Open Science,NA,,NA,NA,repofrompaper an approach to extract software code implementations from scientific publications natural scientific language processing and research knowledge graphs nslp 2024
rayyan-322868321,KP-USE: An Unsupervised Approach for Key-Phrases Extraction from Documents,2022,4,,INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS,2158-107X,13,4,283-289,"Ajallouda, Lahbib and Fagroud, Fatima Zahra and Zellou, Ahmed and Ben Lahmar, Elhabib",,English,SCIENCE \& INFORMATION SAI ORGANIZATION LTD,"19 BOLLING RD, BRADFORD, WEST YORKSHIRE, 00000, ENGLAND","Automatic key-phrase extraction (AKE) is one of the most popular research topics in the field of natural language processing (NLP). Several techniques were used to extract the key-phrases: statistical, graph-based, classification algorithms, deep learning, and embedding techniques. AKE approaches that use embedding techniques are based on calculating the semantic similarity between a vector representing the document and the vectors representing the candidate phrases. However, most of these methods only give acceptable results in short texts such as abstracts paper, but on the other hand, their performance remains weak in long documents because it is represented by a single vector. Generally, the key phrases of a document are often expressed in certain parts of the document as, the title, the summary, and to a lesser extent in the introduction and the conclusion, and not of the entire document. For this reason, we propose in this paper KP-USE. A method extracts key-phrases from long documents based on the semantic similarity of candidate phrases to parts of the document containing key phrases. KP-USE makes use of the Universal Sentence Encoder (USE) as an embedding method for text representation. We evaluated the performance of the proposed method on three datasets containing long papers, namely, NUS, Krapivin2009, and SemEval2010, where the results showed its performance outperforms recent AKE methods which are based on embedding techniques.",,,Key-phrase extraction; natural language processing; semantic similarity; embedding technique; uni...,NA,,NA,NA,kpuse an unsupervised approach for keyphrases extraction from documents
rayyan-322868322,"A Neural Edge-Editing Approach for Document-Level Relation Graph Extraction - FINDINGS OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS, ACL-IJCNLP 2021",2021,NA,,,,NA,NA,2653-2662,"Makino, Kohei and Miwa, Makoto and Sasaki, Yutaka",,English,ASSOC COMPUTATIONAL LINGUISTICS-ACL,"209 N EIGHTH STREET, STROUDSBURG, PA 18360 USA","In this paper, we propose a novel edge-editing approach to extract relation information from a document. We treat the relations in a document as a relation graph among entities in this approach. The relation graph is iteratively constructed by editing edges of an initial graph, which might be a graph extracted by another system or an empty graph. The way to edit edges is to classify them in a close-first manner using the document and temporally-constructed graph information; each edge is represented with a document context information by a pretrained transformer model and a graph context information by a graph convolutional neural network model. We evaluate our approach on the task to extract material synthesis procedures from materials science texts. The experimental results show the effectiveness of our approach in editing the graphs initialized by our in-house rule-based system and empty graphs.(1)","Joint Conference of 59th Annual Meeting of the Association-for-Computational-Linguistics (ACL) / 11th International Joint Conference on Natural Language Processing (IJCNLP) / 6th Workshop on Representation Learning for NLP (RepL4NLP), ELECTR NETWORK, AUG 01-06, 2021",,,NA,,NA,NA,a neural edgeediting approach for documentlevel relation graph extraction findings of the association for computational linguistics aclijcnlp 2021
rayyan-322868323,"A Deep Learning Approach for Document-level Chinese Financial Event Extraction - 2024 3RD INTERNATIONAL SYMPOSIUM ON ROBOTICS, ARTIFICIAL INTELLIGENCE AND INFORMATION ENGINEERING, RAIIE 2024",2024,NA,,,,NA,NA,88-95,"Phyu, Sapae and Li, Wenyue and Liu, Qin and Zhu, Hongming",,English,ASSOC COMPUTING MACHINERY,"1601 Broadway, 10th Floor, NEW YORK, NY, UNITED STATES","Driven by advancements in Artificial Intelligence (AI) techniques, significant progress has been made in the improvement of Natural Language Processing (NLP). One area of particular interest within NLP is the extraction of events from textual data. While studies on the event extraction has traditionally concentrated on the sentence level, the increasing real-world implementation of event extraction has significantly raised the demand for document-level event extraction. Two common challenges in the research of document-level event extraction are event arguments scattering across different sentences and more than one event existing in one input document. Additionally, we recognized that the class imbalance problem exists in the benchmark dataset. A novel deep-learning approach for document-level Chinese financial event extraction by using axial attention and adaptive focal loss is proposed in this paper. Previous studies showed that relation information among entities is critical to solving the argument scattering issue and multi-event issue since both of the issues are due to a complex semantic understanding of input text. Our method leverages up-to-date axial attention mechanisms to capture relations among entities and found that the benchmark dataset does not include enough argument-scattering data to cover all of the five event types. To solve the problem of class imbalance, we leverage an adaptive focal loss function that adjusts the important weights of samples during training dynamically, enabling the model to focus more on minority class instances and improve overall performance. In conclusion, our methodology leverages axial attention and adaptive focal loss and solves the problems of multi-event occurrences, cross-sentence relationships among event arguments, and class imbalance. We conducted extensive experiments on a large-scale Chinese financial event extraction dataset, demonstrating that our proposed approach outperforms baseline methods.","3rd International Symposium on Robotics, Artificial Intelligence and Information Engineering-RAIIE, Singapore, SINGAPORE, JUL 05-07, 2024",10.1145/3689299.3689316,Document-level event extraction; Axial attention; Adaptive focal loss; Deep Learning; Natural Lan...,NA,,NA,NA,a deep learning approach for documentlevel chinese financial event extraction 2024 3rd international symposium on robotics artificial intelligence and information engineering raiie 2024
rayyan-322868324,A Novel Approach for Document Extraction Based on SVD and FCA - 2016 IEEE INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND COMPUTING RESEARCH,2016,NA,,,2471-7851,NA,NA,73-78,"Jisha, R. C. and Hari, Saranya and Shyba, S.",,English,IEEE,"345 E 47TH ST, NEW YORK, NY 10017 USA","Nowadays Information Retrieval (IR) is difficult because of huge amount of information published on the Internet. So it is very relevant to organize documents based on its content. The proposed work address this issue by generating concepts from the documents and these documents are grouped based on a data mining approach. To generate the concept, keywords are extracted from the documents but the extracted set is very large. So for dimensionality reduction, SVD is applied. This paper proposes a novel approach for document clustering based on Formal Concept Analysis (FCA). Concept generation and dimensionality reduction are the two issues addressed here. FCA approach leads to give a fast searching result based on the domain specific keyword. The test result shows that the dimensionality reduction is attained after applying SVD.","7th IEEE International Conference on Computational Intelligence and Computing Research (ICCIC), Agni Coll Technol, Chennai, INDIA, DEC 15-17, 2016",,FCA; Concept lattice; Keyword extraction; SVD; Data Mining; Dimensionality reduction,NA,,NA,NA,a novel approach for document extraction based on svd and fca 2016 ieee international conference on computational intelligence and computing research
rayyan-322868325,MDERank: A Masked Document Embedding Rank Approach for Unsupervised Keyphrase Extraction - FINDINGS OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS (ACL 2022),2022,NA,,,,NA,NA,396-409,"Zhang, Linhan and Chen, Qian and Wang, Wen and Deng, Chong and Zhang, Shiliang and Li, Bing and Wang, Wei and Cao, Xin",,English,ASSOC COMPUTATIONAL LINGUISTICS-ACL,"209 N EIGHTH STREET, STROUDSBURG, PA 18360 USA","Keyphrase extraction (KPE) automatically extracts phrases in a document that provide a concise summary of the core content, which benefits downstream information retrieval and NLP tasks. Previous state-of-the-art (SOTA) methods select candidate keyphrases based on the similarity between learned representations of the candidates and the document. They suffer performance degradation on long documents due to discrepancy between sequence lengths which causes mismatch between representations of keyphrase candidates and the document. In this work, we propose a novel unsupervised embedding-based KPE approach, Masked Document Embedding Rank (MDERank), to address this problem by leveraging a mask strategy and ranking candidates by the similarity between embeddings of the source document and the masked document. We further develop a KPE-oriented BERT (KPEBERT) model by proposing a novel self-supervised contrastive learning method, which is more compatible to MDERank than vanilla BERT. Comprehensive evaluations on six KPE benchmarks demonstrate that the proposed MDERank outperforms state-of-the-art unsupervised KPE approach by average 1.80 F1@15 improvement. MDERank further benefits from KPEBERT and overall achieves average 3.53 F1@15 improvement over the SOTA SIFRank. Our code is available at https://github.com/LinhanZ/mderank.","60th Annual Meeting of the Association-for-Computational-Linguistics (ACL), Dublin, IRELAND, MAY 22-27, 2022",,,NA,,NA,NA,mderank a masked document embedding rank approach for unsupervised keyphrase extraction findings of the association for computational linguistics acl 2022
